sub_id,kid_age,kid_gender,kid_gender_code,kid_race,race_id,race_talk,race_convo_topic,race_convo_freq,rac_ineq_talk,rac_ineq_convo_topic,rac_ineq_convo_freq,raceid_talk,raceid_convo_topic,raceid_convo_freq,child_bias_target,child_become_bias,age,race,gender,gender_code,status_1,education,pol_views,time,race_colorblindness_code,race_focus_code,race_preparation_code,race_antibias_code,race_pride_code,race_racism_code,race_advantage_code,race_acknowledgement_code,race_no_code,rac_ineq_colorblindness_code,rac_ineq_focus_code,rac_ineq_preparation_code,rac_ineq_antibias_code,rac_ineq_pride_code,rac_ineq_racism_code,rac_ineq_advantage_code,rac_ineq_acknowledgement_code,rac_ineq_no_code,raceid_colorblindness_code,raceid_focus_code,raceid_preparation_code,raceid_antibias_code,raceid_pride_code,raceid_racism_code,raceid_advantage_code,raceid_acknowledgement_code,raceid_no_code
485,14,Female,0,Black/African American,1,1,Telling my daughter that she has to work twice as hard than her peers to get ahead and have a prosperous career,2,0,NA,NA,1,i tried to instill pride in my child,2,4,4,38,Black/African American,Female,0,5,6,4,1,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
488,17,Male,1,Black/African American,1,0,NA,NA,1,be careful what you do and say,3,1,no details,3,5,5,44,Black/African American,Female,0,10,9,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,7,Female,0,Black/African American,1,1,How skin color determine your race. And why everyone has different skin tones,2,1,She wanted to know why mostly black people do jobs that requires alot of physical labor,2,1,How she has to be the best at what she has to do in life.  It is going to take a lot to get the good things in life and she has to work for it,2,5,5,43,Black/African American,Male,1,2,3,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
493,15,Female,0,Black/African American,1,1,My child came home from school and said a white boy told her she and another African American boy looked like Monkeys,5,1,My child felt that some white children in the school speak right in front of them with racial slurs and my child felt it was unequal treatment of bias just because of her race.,3,1,That being African American is beautiful and that never allow anyone to take that away,3,5,1,56,Black/African American,Female,0,6,4,4,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
494,11,Male,1,Black/African American,1,1,How important it is to appreciate his culture and race,3,1,Events in today's society,2,1,To be proud of his heritage,3,5,1,52,Black/African American,Male,1,7,9,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
495,6,Female,0,Black/African American,1,1,I spoke to my child about where she comes from and that her background doesn't change who she is. We all might look different but we all look other same inside.,2,0,NA,NA,1,That's our skin is different color and we should not be judge by it.,2,2,1,37,Black/African American,Female,0,2,6,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
496,13,Female,0,Black/African American,1,1,SHE WANTED TO KNOW WHY SHE WAS NOT THE SAME COLOR AS HER FRIENDS. AND WHY SHE WAS TREATED DIFFERENT FROM OTHERS I HAD TO LET HER KNOW THAT WE ALL BLEED RED AND SOME PEOPLE ARE IGNORANT AND UNCARING ABOUT CHILDREN. SHE IS JUST AS GOOD OR BETTER THAN ANYONE ELSE JUST BECAUSE HER SKIN IS DARK IT DO NOT DEFINE WHO SHE IS OR WHAT SHE CAN BE.,3,1,JUST THAT FACT THAT WHITE HAD BETTER JOBS AND HOW THE RICH HAD NICER THINGS THAT WE DO. JUST PREPARING HER FOR WHAT IS.,1,0,NA,NA,5,5,61,Black/African American,Female,0,3,3,4,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,13,Female,0,Black/African American,1,1,"First, it was black history month and every year I teach my older children a little bit of their history. I told my daughter where she came from, we also used Ancestry.com. And we traced back our history and discussed what we were mixed with and what these things meant.",2,1,We talked about our ancestry and why our race was so important.,2,1,love,3,1,1,36,Black/African American,Female,0,6,6,6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
498,5,Male,1,Black/African American,1,1,"I first decided to see if he knew the difference between skin color and he replied by telling me ""no"". He enjoyed playing with anyone (kids) that treated him nicely. That was golden to me. I told him no matter if a person is white , black , blue , green ; he is to be respectful.",3,0,NA,NA,0,NA,NA,3,2,22,Black/African American,Female,0,7,3,6,1,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,6,Male,1,Black/African American,1,1,I told my son that being a  young black man he may experience some difficulty in life,3,0,NA,NA,1,I told him to be black and proud,2,3,3,34,Black/African American,Male,1,5,4,4.5,1,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
500,17,Male,1,Black/African American,1,1,I let him know it is just a color because God created all of us and we bleed the same color blood.,2,0,NA,NA,0,NA,NA,1,1,38,Black/African American,Male,1,7,3,4,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,18,Male,1,Black/African American,1,1,how our ancestors were treated,3,1,how we get treated,3,1,are skin,5,5,5,41,Black/African American,Female,0,10,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
505,15,Male,1,Black/African American,1,1,No comment,3,1,No comment,2,1,No comment,2,2,3,36,Black/African American,Male,1,9,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
507,2,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,1,1,23,Black/African American,Male,1,3,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,17,Male,1,Black/African American,1,1,Gun violence,3,1,Racial discrimination,2,1,Being a minority,3,3,3,65,Black/African American,Female,0,5,4,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
514,18,Female,0,Black/African American,1,1,We talked about what all nationalities she may be because of her father because she says people ask her if she is Chinese,2,0,NA,NA,1,People asking her if she is full black or mixed,2,3,3,34,Black/African American,Female,0,9,3,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
519,6,Male,1,Black/African American,1,1,I talked about being a  African American male,3,1,I talked about being  a African American male living  in this world,2,1,"I think that's something  my child  needs to know, being  a black male",2,2,2,41,Black/African American,Female,0,5,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
521,12,Male,1,Black/African American,1,1,My child made a negative comment about white people and I asked why he felt that way then I explained to him that there are good and bad people of every race and that one should not judge an entire race.,2,1,We discussed Martin Luther King Jr and what he fought for and I had to explain to him the segregation that existed at that time and the racial inequalities that were common then.,2,1,My child made a comment about non-black people and I corrected him so he would focus on the person and not their race,2,4,4,40,Black/African American,Female,0,9,8,2.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
523,5,Female,0,Black/African American,1,1,"How people have different pigments, cultural habits, and languages and yet there is still truly just one true race among men. That is the human race.",2,1,The unfair and unjust dealings of some people unto others.,2,1,Same as when I spoke on inequality,2,3,5,40,Black/African American,Male,1,5,8,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
524,10,Female,0,Black/African American,1,0,NA,NA,1,How some people may view her differently,2,1,Proud,2,3,1,34,Black/African American,Female,0,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
525,17,Male,1,Black/African American,1,1,We talked about racial profiling,2,1,How he was treated unfairly,2,1,The difference,2,5,5,44,Black/African American,Female,0,7,4,4.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
526,14,Male,1,Black/African American,1,1,"the n word
",3,1,"because e said n word
",3,1,he asked why his friends said he looked like a sharpie,2,3,4,30,Black/African American,Male,1,5,3,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
527,16,Female,0,Black/African American,1,1,My child is biracial and she was having a hard time trying find her identity and fitting in.I told her to just be herself,2,0,NA,NA,1,I told her to be proud that she is mixed with black,2,5,5,43,Black/African American,Female,0,4,3,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
528,9,Male,1,Black/African American,1,1,Wecwere talking about the different races of the other students in his class,2,1,Why black ken are treated different by society,2,1,I let him know where h8s ancestors came from,2,4,1,41,Black/African American,Male,1,8,4,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
529,10,Male,1,Black/African American,1,1,I wanted him to know its dangerous fo a black man. I wanted him to know he has to listen to me.,2,1,"He felt left out by the kids at school because if his color, they treat him different.",3,0,NA,NA,5,1,28,Black/African American,Female,0,6,5,5.5,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,13,Female,0,Black/African American,1,1,"That we are not that word. People use that word to hurt us. We are blacks and beautiful. In addition, we are culturally Hispanic (because my dad who has raised me since I was 3 months old is Mexican).",3,1,"As a African American student, odds were stacked against her and she already had to prove she was a great student at the school she attended.",2,1,She was proud to be black,2,4,1,31,Black/African American,Female,0,4,8,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
532,15,Female,0,Black/African American,1,1,We talked about the injustices in the black community and the constant police brutality and discrimination people of color have to face.,5,1,We were talking about how in the future she will have to protect herself because some people don’t want colored people and somethings even white people to succeed in life.,3,1,We talked about everything.,5,5,5,28,Black/African American,Female,0,6,4,2,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
534,15,Female,0,Black/African American,1,1,That we are not different just the color of our skin but we as in African Americans get treated differently because the color of are skin,2,1,Why do we go to jail quicker than whites,2,1,Black is beautiful,2,5,3,34,Black/African American,Female,0,3,2,4,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
535,15,Female,0,Black/African American,1,1,my daughter is going to a predominantly white school i spoke to her about being an example for her race to her race because of the opportunity she has,2,1,she was speaking to me about the word nigger versus niggas and should we use it and i simply told her that some things were ours as a culture but shouldnt be,2,1,we actually spoke on whether we are the progenitors of the species and where white people gained their air of superiority,2,5,1,38,Black/African American,Male,1,4,6,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,11,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,4,2,66,Black/African American,Male,1,4,4,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,16,Female,0,Black/African American,1,1,How that history was very important and as you look at where we come from you can be more thankful for where we are at and where we can go.,2,1,About having the right to vote and how African Americans had to fight for it.,2,1,Some people look at you differently because of who you are but continue to be the best you that you can be and love the in that your in.,5,2,1,44,Black/African American,Female,0,6,6,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
540,6,Male,1,Black/African American,1,1,He was wondering why ilhe is having a different skin color and most of his friends in school are white In skin color. I now get to tell about his lineage and where he originate from,3,0,NA,NA,1,I told him to be proud of being black,3,3,3,40,Black/African American,Male,1,7,7,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
542,12,Male,1,Black/African American,1,1,"All the boys wanted him for their team in PE because  he was black and that meant he was better at the game(basketball) than their other friends(white)were..... he actually was horrible at basketball.... 
But he didn't know/understand why he was chosen...",3,0,NA,NA,0,NA,NA,2,1,33,Black/African American,Female,0,5,6,2,1,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,3,Male,1,Black/African American,1,1,My child was upset because a kid in his school said he couldn’t be Batman because Batman was not his color. When he told me this I told him the difference in color and that he could be anything regardless of race. I did tell him things may be a little bit harder to get for those of a darker skin but you can still be whatever you want to be.,2,1,After the Batman incident I told my son that people do get treated poorly because if their skin color and I want him to learn early to just keep being kind and respectful because it can be life threatening,1,1,I told my son about black people being beautiful and strong . I am teaching him black culture,3,4,5,26,Black/African American,Female,0,6,7,4,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
544,16,Female,0,Black/African American,1,1,How society has defined race we are all labeled,4,0,NA,NA,1,Beening black is beautiful how we struggle to come into world our foundation and ancestors,4,4,4,37,Black/African American,Female,0,2,4,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,0,0
546,2,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,4,4,35,Black/African American,Female,0,5,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,17,Female,0,Black/African American,1,1,She waS called a racial name,4,1,Segregation and killings,4,1,Fighting against oppression,4,4,4,31,Black/African American,Male,1,5,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,7,Male,1,Black/African American,1,1,I told him how the world would view him because of his color.,4,1,About how the world views him,4,1,Justice and equality,4,3,3,25,Black/African American,Male,1,1,6,4,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,8,Male,1,Black/African American,1,1,My child ask me what does race mean and I told him it depends on the word and what he wants to know about it for example race can mean color or competition like in a race or something,4,0,NA,NA,1,My child wanted to Know what being black wasn't allowed back then and I told him because we were slaves and some mocked for death just because we didn't respect or put up with what they were throwing at us,4,5,3,27,Black/African American,Female,0,2,2,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
552,6,Male,1,Black/African American,1,1,I let him know that because he is black he has to carry himself in a higher standard,5,1,I let him know that he may be judged based on his race,4,1,That he was beautiful as is and he shouldn't be defined by his race,5,5,5,24,Black/African American,Male,1,5,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
553,4,Female,0,Black/African American,1,1,"I told my child people of all types of races go through problems because of the pressure of the social media, but mainly the ignorant uneducated people in society. But BLACK people the unfair treatment is endless",3,1,It happens to the best of us. It's sad but we don't have to be alright with being treated unfairly,2,1,BLACK IS BEAUTIFUL. Love your self no matter what race you are,3,5,5,35,Black/African American,Female,0,10,6,2.5,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
555,8,Female,0,Black/African American,1,1,The different kids in her class,2,0,NA,NA,0,NA,NA,1,1,63,Black/African American,Female,0,5,3,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,13,Male,1,Black/African American,1,1,"The race is a color skin that identifies an individual. In our society there are many people with different races, we must not see and treat them as equal and stay together for a better world as long as they agree to do so because we are all the same to God's eyes.",2,1,"That sometimes he will notice people from other races gets better things than him, to not worry because a time will come for him to get better things as well.",2,1,"I always thought my child not to feel embarrassed about being black, it is a race he should be proud of as the others. To always keep away from problems. Try to be better every day,",2,5,5,49,Black/African American,Female,0,10,3,7,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
557,5,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,1,NA,3,5,1,26,Black/African American,Female,0,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,15,Male,1,Black/African American,1,1,he felt like our race is too difficult to get along that we fight where other races stick together asd a people not our race,4,0,NA,NA,0,NA,NA,3,3,54,Black/African American,Female,0,1,3,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,2,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,1,31,Black/African American,Female,0,5,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,1,Female,0,Black/African American,1,1,Personal beliefs,5,1,Racial background,4,1,Racial appearance,4,5,5,19,Black/African American,Male,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
561,9,Female,0,Black/African American,1,1,How some people react to black people if they have never been around them,2,0,NA,NA,1,How she wears her hair and how her hair is different,2,3,3,33,Black/African American,Male,1,6,5,3.5,1,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
562,4,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,2,47,Black/African American,Male,1,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,8,Female,0,Black/African American,1,1,black history month,2,0,NA,NA,1,black life matter,3,5,1,89,Black/African American,Male,1,5,2,2,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
564,16,Female,0,Black/African American,1,1,let them know that this world is racist and will  view you as a criminal,4,1,that being black will be ten times harder than someone who is white,4,1,how everything is based on race,4,5,5,38,Black/African American,Female,0,3,6,3,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
565,8,Female,0,Black/African American,1,1,About being proud of who she is and her skin color.,2,0,NA,NA,1,Being proud of her culture and her beautiful skin.,2,4,4,44,Black/African American,Female,0,4,4,4,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
